Temperature,Humidity,Pressure,CO,CO2,Fire
25.5,47.6,1030.0,0.0,723.0,False
25.5,46.4,1030.0,0.13,471.0,False
27.0,42.5,1030.0,0.0,828.0,False
26.3,44.1,1030.0,0.0,677.0,False
26.8,43.4,1030.0,0.0,881.0,False
26.6,43.3,1030.0,0.0,595.0,False
25.4,47.1,1030.0,1.02,573.0,False
27.5,41.9,1030.0,0.0,780.0,False
27.1,43.1,1030.0,0.78,723.0,False
25.5,47.5,1030.0,0.0,719.0,False
25.6,46.3,1030.0,0.12,469.0,False
27.0,42.4,1030.0,0.0,242.0,False
26.3,44.1,1030.0,0.0,653.0,False
26.8,43.3,1030.0,0.0,882.0,False
26.7,43.2,1030.0,0.0,583.0,False
25.4,47.0,1030.0,0.89,582.0,False
27.5,41.9,1030.0,0.0,653.0,False
27.0,43.1,1030.0,0.9,802.0,False
25.6,47.4,1030.0,0.0,720.0,False
25.6,46.5,1030.0,0.18,466.0,False
27.0,42.4,1030.0,0.0,723.0,False
26.4,44.0,1030.0,0.0,641.0,False
26.8,43.3,1030.0,0.0,885.0,False
26.7,43.1,1030.0,0.0,612.0,False
25.4,47.0,1030.0,0.95,587.0,False
27.6,41.8,1030.0,0.0,642.0,False
27.1,43.1,1030.0,0.9,761.0,False
25.6,47.7,1030.0,0.0,719.0,False
25.6,46.4,1030.0,0.09,462.0,False
27.0,42.4,1030.0,0.0,711.0,False
26.4,43.9,1030.0,0.0,623.0,False
26.8,43.3,1030.0,0.0,885.0,False
26.8,43.0,1030.0,0.0,692.0,False
25.4,47.1,1030.0,0.79,581.0,False
27.6,41.8,1030.0,0.0,334.0,False
27.1,43.0,1030.0,0.61,764.0,False
25.6,47.6,1030.0,0.0,719.0,False
25.6,46.4,1030.0,0.13,461.0,False
27.0,42.4,1030.0,0.0,753.0,False
26.4,43.9,1030.0,0.0,660.0,False
26.9,43.2,1030.0,0.0,870.0,False
26.8,43.1,1030.0,0.0,592.0,False
25.5,47.0,1030.0,0.98,585.0,False
27.6,41.8,1030.0,0.0,742.0,False
27.1,43.0,1030.0,0.79,754.0,False
25.6,47.6,1030.0,0.0,716.0,False
25.6,46.3,1030.0,0.06,460.0,False
27.0,42.4,1030.0,0.0,776.0,False
26.5,43.9,1030.0,0.0,677.0,False
26.9,43.2,1030.0,0.0,858.0,False
26.9,42.9,1030.0,0.0,610.0,False
25.5,46.9,1030.0,1.03,583.0,False
27.5,41.9,1030.0,0.0,404.0,False
27.2,42.9,1030.0,0.57,770.0,False
25.6,47.5,1030.0,0.0,712.0,False
25.7,46.2,1030.0,0.13,462.0,False
27.0,42.5,1030.0,0.0,813.0,False
26.5,43.9,1030.0,0.0,646.0,False
26.9,43.1,1030.0,0.0,850.0,False
26.9,42.8,1030.0,0.0,611.0,False
25.5,46.8,1030.0,1.0,579.0,False
27.6,41.8,1030.0,0.0,320.0,False
27.2,42.9,1030.0,0.66,660.0,False
25.6,47.5,1030.0,0.0,709.0,False
25.7,46.1,1030.0,0.16,463.0,False
27.0,42.5,1030.0,0.0,608.0,False
26.5,44.2,1030.0,0.0,689.0,False
26.9,43.1,1030.0,0.0,854.0,False
26.9,42.8,1030.0,0.0,585.0,False
25.6,46.7,1030.0,0.95,591.0,False
27.6,41.8,1030.0,0.0,705.0,False
27.3,42.8,1030.0,0.8,701.0,False
25.7,47.6,1030.0,0.0,709.0,False
25.7,46.1,1030.0,0.2,463.0,False
27.0,42.5,1030.0,0.0,270.0,False
26.5,44.3,1030.0,0.0,661.0,False
26.9,43.3,1030.0,0.0,855.0,False
27.0,42.8,1030.0,0.0,611.0,False
25.6,46.7,1030.0,1.03,591.0,False
27.7,41.7,1030.0,0.0,795.0,False
27.3,42.9,1030.0,0.77,521.0,False
25.7,47.2,1030.0,0.0,710.0,False
25.7,46.3,1030.0,0.26,462.0,False
27.0,42.5,1030.0,0.0,803.0,False
26.5,44.1,1030.0,0.0,649.0,False
26.9,43.7,1030.0,0.0,869.0,False
27.0,42.8,1030.0,0.0,602.0,False
25.6,46.7,1030.0,1.05,583.0,False
27.7,41.6,1030.0,0.0,606.0,False
27.2,43.0,1030.0,0.99,547.0,False
25.7,47.2,1030.0,0.0,712.0,False
25.8,46.1,1030.0,0.28,463.0,False
27.1,42.6,1030.0,0.0,845.0,False
26.5,44.0,1030.0,0.0,701.0,False
26.9,43.5,1030.0,0.0,878.0,False
27.0,42.8,1030.0,0.0,621.0,False
25.4,46.9,1030.0,1.05,521.0,False
27.7,41.7,1030.0,0.0,499.0,False
27.2,43.1,1030.0,0.73,760.0,False
25.7,46.9,1030.0,0.0,711.0,False
25.8,46.0,1030.0,0.48,462.0,False
27.1,42.4,1030.0,0.0,421.0,False
26.5,43.8,1030.0,0.0,705.0,False
26.9,43.4,1030.0,0.0,897.0,False
26.9,42.4,1030.0,0.0,701.0,False
25.1,47.2,1030.0,0.99,537.0,False
27.6,41.8,1030.0,0.0,627.0,False
27.1,43.2,1030.0,0.76,774.0,False
25.7,46.8,1030.0,0.08,703.0,False
25.8,45.2,1030.0,0.43,462.0,False
27.3,42.1,1030.0,0.0,607.0,False
26.6,43.6,1030.0,0.0,682.0,False
26.9,43.1,1030.0,0.0,884.0,False
26.8,42.5,1030.0,0.0,304.0,False
25.0,47.6,1030.0,0.81,555.0,False
27.6,41.8,1030.0,0.0,719.0,False
27.1,43.3,1030.0,0.81,746.0,False
25.8,46.4,1030.0,0.006666667,705.0,False
25.8,44.8,1030.0,0.31,464.0,False
27.3,42.1,1030.0,0.0,313.0,False
26.6,43.3,1030.0,0.0,669.0,False
26.9,42.9,1030.0,0.0,883.0,False
26.9,42.7,1030.0,0.0,649.0,False
25.0,47.7,1030.0,0.85,609.0,False
27.7,41.8,1030.0,0.0,437.0,False
27.1,43.2,1030.0,0.67,756.0,False
25.8,46.3,1030.0,0.0,704.0,False
25.9,45.3,1030.0,0.33,466.0,False
27.3,42.0,1030.0,0.0,766.0,False
26.5,43.4,1030.0,0.0,648.0,False
27.0,42.9,1030.0,0.0,888.0,False
26.9,42.8,1030.0,0.0,642.0,False
25.0,47.9,1030.0,0.81,608.0,False
27.7,41.7,1030.0,0.0,671.0,False
27.1,43.3,1030.0,0.67,692.0,False
25.8,46.5,1030.0,0.0,705.0,False
25.9,45.5,1030.0,0.64,465.0,False
27.3,41.9,1030.0,0.0,849.0,False
26.5,43.7,1030.0,0.0,696.0,False
27.0,42.8,1030.0,0.0,890.0,False
26.9,42.4,1030.0,0.0,219.0,False
24.9,47.9,1030.0,0.78,608.0,False
27.7,41.6,1030.0,0.0,352.0,False
27.0,43.3,1030.0,0.77,641.0,False
25.8,46.0,1030.0,0.04,705.0,False
25.9,45.2,1030.0,0.55,461.0,False
27.3,41.9,1030.0,0.0,863.0,False
26.5,43.8,1030.0,0.0,715.0,False
27.0,43.0,1030.0,0.0,889.0,False
27.0,42.7,1030.0,0.0,197.0,False
24.9,47.9,1030.0,0.8,567.0,False
27.8,41.5,1030.0,0.0,771.0,False
27.0,43.3,1030.0,0.69,695.0,False
25.8,46.1,1030.0,0.0,708.0,False
25.9,45.3,1030.0,0.71,460.0,False
27.4,41.8,1030.0,0.0,722.0,False
26.5,43.6,1030.0,0.0,680.0,False
26.9,43.0,1030.0,0.0,888.0,False
26.9,42.3,1030.0,0.0,315.0,False
24.9,48.0,1030.0,0.8,543.0,False
27.8,41.5,1030.0,0.0,787.0,False
27.0,42.9,1030.0,0.54,583.0,False
25.8,46.3,1030.0,0.0,707.0,False
25.9,45.1,1030.0,0.54,461.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
25.3,46.5,1030.0,1.0,547.0,False
27.8,40.8,1030.0,0.0,651.0,False
25.7,46.3,1030.0,0.0,699.0,False
25.7,46.3,1030.0,0.0,699.0,False
25.8,45.0,1030.0,0.29,449.0,False
27.2,41.4,1030.0,0.0,852.0,False
26.4,43.3,1030.0,0.0,637.0,False
27.0,42.4,1030.0,0.0,866.0,False
26.8,42.4,1030.0,0.0,619.0,False
25.3,46.4,1030.0,0.95,550.0,False
27.8,40.8,1030.0,0.0,651.0,False
27.0,42.8,1030.0,0.25,487.0,False
25.8,46.5,1030.0,0.0,697.0,False
25.8,45.1,1030.0,0.27,451.0,False
27.2,41.4,1030.0,0.0,853.0,False
26.5,43.4,1030.0,0.0,631.0,False
27.0,42.4,1030.0,0.0,863.0,False
26.8,42.4,1030.0,0.0,625.0,False
25.4,46.3,1030.0,1.08,559.0,False
27.8,40.9,1030.0,0.0,270.0,False
27.0,42.8,1030.0,0.57,758.0,False
25.8,46.4,1030.0,0.0,699.0,False
25.8,45.1,1030.0,0.28,452.0,False
27.2,41.4,1030.0,0.0,857.0,False
26.5,43.2,1030.0,0.0,652.0,False
27.0,42.4,1030.0,0.06,861.0,False
26.8,42.3,1030.0,0.0,676.0,False
25.4,46.7,1030.0,0.99,578.0,False
27.7,41.0,1030.0,0.0,260.0,False
27.0,42.7,1030.0,0.52,783.0,False
25.8,46.7,1030.0,0.0,701.0,False
25.8,45.1,1030.0,0.2,451.0,False
27.2,41.5,1030.0,0.0,802.0,False
26.5,43.1,1030.0,0.0,673.0,False
27.0,42.4,1030.0,0.0,872.0,False
26.9,42.3,1030.0,0.0,720.0,False
25.5,46.2,1030.0,1.05,597.0,False
27.8,40.9,1030.0,0.0,454.0,False
27.1,42.6,1030.0,0.51,779.0,False
25.9,46.8,1030.0,0.0,701.0,False
25.8,45.1,1030.0,0.28,451.0,False
27.2,41.5,1030.0,0.0,673.0,False
26.5,43.2,1030.0,0.0,668.0,False
27.0,42.5,1030.0,0.0,866.0,False
26.9,42.2,1030.0,0.0,619.0,False
25.5,46.1,1030.0,1.0,598.0,False
27.8,40.8,1030.0,0.0,738.0,False
27.2,42.4,1030.0,0.55,778.0,False
25.9,46.3,1030.0,0.0,706.0,False
25.9,45.1,1030.0,0.36,452.0,False
27.2,41.5,1030.0,0.0,801.0,False
26.5,43.1,1030.0,0.0,678.0,False
27.0,42.7,1030.0,0.0,867.0,False
27.0,42.2,1030.0,0.0,600.0,False
25.5,46.1,1030.0,0.97,589.0,False
27.8,40.9,1030.0,0.0,683.0,False
27.2,42.3,1030.0,0.62,732.0,False
25.9,46.0,1030.0,0.0,709.0,False
25.9,45.1,1030.0,0.31,450.0,False
27.2,41.5,1030.0,0.0,826.0,False
26.6,43.1,1030.0,0.0,550.0,False
27.0,42.5,1030.0,0.0,869.0,False
27.0,42.0,1030.0,0.0,582.0,False
25.6,46.1,1030.0,0.96,595.0,False
27.8,40.9,1030.0,0.0,759.0,False
27.3,42.2,1030.0,0.74,706.0,False
25.9,46.1,1030.0,0.0,709.0,False
26.0,45.0,1030.0,0.26,452.0,False
27.2,41.5,1030.0,0.0,833.0,False
26.6,43.0,1030.0,0.0,573.0,False
27.0,42.5,1030.0,0.0,859.0,False
27.1,42.0,1030.0,0.0,612.0,False
25.6,46.0,1030.0,0.99,590.0,False
27.9,40.8,1030.0,0.0,744.0,False
27.5,41.8,1030.0,0.54,690.0,False
25.9,46.6,1030.0,0.0,710.0,False
26.0,44.9,1030.0,0.37,453.0,False
27.3,41.5,1030.0,0.0,616.0,False
26.6,43.3,1030.0,0.0,680.0,False
27.0,42.4,1030.0,0.0,864.0,False
27.1,42.0,1030.0,0.0,594.0,False
25.7,45.9,1030.0,1.0,590.0,False
27.9,40.8,1030.0,0.0,511.0,False
27.6,41.6,1030.0,0.69,736.0,False
26.0,46.7,1030.0,0.0,712.0,False
26.0,44.8,1030.0,0.43,453.0,False
27.3,41.4,1030.0,0.0,625.0,False
26.6,43.4,1030.0,0.0,682.0,False
27.0,42.5,1030.0,0.0,874.0,False
27.1,41.9,1030.0,0.0,608.0,False
25.7,45.8,1030.0,1.01,603.0,False
27.8,40.9,1030.0,0.0,500.0,False
27.5,41.8,1030.0,0.86,587.0,False
26.0,46.1,1030.0,0.0,713.0,False
26.0,44.8,1030.0,0.5,455.0,False
27.3,41.4,1030.0,0.0,815.0,False
26.6,43.0,1030.0,0.0,675.0,False
27.1,42.7,1030.0,0.0,872.0,False
27.1,41.9,1030.0,0.0,661.0,False
25.7,45.8,1030.0,1.05,608.0,False
27.7,41.1,1030.0,0.0,722.0,False
27.5,41.9,1030.0,0.75,752.0,False
26.0,46.1,1030.0,0.0,713.0,False
26.0,44.8,1030.0,0.51,457.0,False
27.3,41.4,1030.0,0.0,836.0,False
26.6,43.1,1030.0,0.0,689.0,False
27.1,42.6,1030.0,0.0,877.0,False
27.1,41.9,1030.0,0.0,694.0,False
25.8,45.7,1030.0,1.1,596.0,False
27.7,41.1,1030.0,0.0,408.0,False
27.4,42.0,1030.0,0.7,796.0,False
26.0,46.1,1030.0,0.0,715.0,False
26.0,44.9,1030.0,0.52,456.0,False
27.3,41.4,1030.0,0.0,811.0,False
26.6,43.0,1030.0,0.0,595.0,False
27.1,42.5,1030.0,0.0,890.0,False
27.2,41.9,1030.0,0.0,639.0,False
25.8,45.7,1030.0,1.11,592.0,False
27.8,41.1,1030.0,0.0,614.0,False
27.4,42.0,1030.0,0.52,762.0,False
26.0,46.4,1030.0,0.0,718.0,False
26.0,44.9,1030.0,0.58,458.0,False
27.3,41.5,1030.0,0.0,680.0,False
26.7,43.6,1030.0,0.0,494.0,False
27.1,42.5,1030.0,0.0,888.0,False
27.2,41.8,1030.0,0.0,626.0,False
25.8,45.6,1030.0,1.14,593.0,False
27.8,41.1,1030.0,0.0,602.0,False
27.5,41.9,1030.0,0.57,761.0,False
26.0,46.4,1030.0,0.0,717.0,False
26.1,44.9,1030.0,0.62,459.0,False
27.3,41.5,1030.0,0.0,673.0,False
26.7,43.2,1030.0,0.0,646.0,False
27.1,42.8,1030.0,0.0,886.0,False
27.2,41.8,1030.0,0.0,617.0,False
25.9,45.6,1030.0,1.08,591.0,False
27.8,41.1,1030.0,0.0,683.0,False
27.5,42.0,1030.0,0.55,783.0,False
26.0,46.2,1030.0,0.0,717.0,False
26.1,45.0,1030.0,0.67,461.0,False
27.3,41.5,1030.0,0.0,802.0,False
26.7,43.1,1030.0,0.0,690.0,False
27.1,42.7,1030.0,0.0,886.0,False
27.3,41.8,1030.0,0.0,637.0,False
25.9,45.5,1030.0,1.02,589.0,False
27.8,41.2,1030.0,0.0,714.0,False
27.5,42.0,1030.0,0.69,346.0,False
26.0,46.2,1030.0,0.0,718.0,False
26.0,45.0,1030.0,0.65,463.0,False
27.3,41.5,1030.0,0.0,823.0,False
27.5,41.9,1030.0,0.79,667.0,False
27.1,42.6,1030.0,0.0,886.0,False
27.3,41.7,1030.0,0.0,599.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
27.4,41.1,1030.0,0.0,636.0,False
